id,brand,model,version,year,km,sell_price,purchase_price
48528,HANWAY,RAW50,BULLIT 50,2016,20000,1190,
48529,BMW,C,650 SPORT,2018,10000,7190,
48536,KAWASAKI,NINJA,ZX 6R,2008,53400,3790,2850
48545,VESPA,LX,50,2012,30000,1490,
48550,BMW,R,1200 GS,2017,30000,12990,
48551,KTM,DUKE,390,2018,10200,3990,3100
48552,TRIUMPH,STREET,TRIPLE,2013,30000,4790,3700
48553,HONDA,CBF,600 N,2008,60000,2250,
48556,DUCATI,SCRAMBLER,DESERT,2021,10000,11990,
48557,Zontes,V310,V310,2021,10000,3790,
48558,SUZUKI,BANDIT,650,2006,60000,1890,
48571,HARLEY DAVIDSON,CVO,ELECTRA GLIDE,2016,29538,23990,17000
48577,KAWASAKI,NINJA,250,2009,40000,1990,
48585,HARLEY DAVIDSON,SPORTSTER,883 CUSTOM,2005,30000,5990,
48587,YAMAHA,X-MAX,125,2009,40000,1390,
48592,SYM,JOYMAX,125,2017,20000,2190,
48598,HONDA,CBF,600 N,2011,10000,3790,
48602,BMW,C,650 GT,2016,30000,5590,4400
48603,BMW,R,1250 RT,2021,20000,23290,
48608,HONDA,SH,300,2010,80000,1590,
48610,BMW,G,650 XMOTO,2009,14700,4490,2700
48617,HONDA,INTEGRA,INTEGRA,2017,50000,5390,
48625,KAWASAKI,Z,750,2007,40000,2890,
48630,HONDA,CBF,500,2014,20000,3590,
48633,DUCATI,MONSTER,796,2012,26000,5990,5000
48642,YAMAHA,TRICITY,125,2017,10000,2790,
48655,KYMCO,AK,550,2020,10000,6790,
48657,KEEWAY,SUPERLIGHT,125,2015,30000,990,
48675,SUZUKI,GSX,R 600,2006,60000,4490,
48679,HONDA,SH,125,2016,50000,2290,
48680,SUZUKI,BURGMAN,125,2008,30000,2290,
48683,KYMCO,SUPER DINK,300,2011,20000,2390,
48686,KAWASAKI,Z,900,2018,10000,6890,
48688,YAMAHA,X-MAX,125,2008,40000,1190,
48695,DUCATI,MULTIESTRADA,1200,2011,80000,7590,
48696,KYMCO,PEOPLE,50,2007,50000,1,
48698,HARLEY DAVIDSON,SPORTSTER,1200,2014,30000,10490,
48700,SUZUKI,GSX,R 750,2005,50000,3890,
48711,KAWASAKI,Z,900,2018,20000,6990,
48713,SUZUKI,BURGMAN,125,2006,30000,1990,
48717,PIAGGIO,[*AJ*] BEVERLY,SPORT TOURING 350 IE ABS,2021,20000,3990,3400
48718,HONDA,SILVER WING,400,2009,50000,2590,
48721,HONDA,[*AJ*] FORZA,300 ABS,2019,20000,4390,
48723,INDIAN,SCOUT,1130cc,2015,30000,11290,
48727,KTM,DUKE,125,2013,50000,1790,
48728,MASH,SEVENTY FIVE,125,2015,10000,1490,
48732,HONDA,CBR,600 F,1999,80000,1290,
48738,BMW,C,400 X,2020,10000,5990,
48741,SUZUKI,GSX,R 600,2014,20000,7890,
48750,SUZUKI,GSR,600,2006,50000,2490,1700
48772,YAMAHA,MT,125,2020,2341,4290,3750
48773,HONDA,CBR,600 RR,2008,30000,5590,
48774,BMW,F,800 GS ADVENTURE,2017,21000,9690,8500
48775,BMW,R,1200 RT 110 CV,2016,40000,13190,
48780,HONDA,DEAUVILLE,NT700,2008,18947,4490,3000
48784,Royal enfield,Continental gt,535gt,2016,4200,4290,3200
48795,KTM,DUKE,390,2017,2000,4690,4000
48800,YAMAHA,XVS,1100 DRAG STAR,2006,50000,4990,3800
48802,YAMAHA,X-MAX,250,2013,50000,2090,
48805,HONDA,CBF,600N,2007,53493,2190,1150
48806,SUZUKI,BURGMAN,200,2013,35684,1890,1000
48808,HONDA,S-WING,125,2009,40000,1490,
48816,KYMCO AGILITY 125,KYMCO,AGILITY 125,2016,14000,1690,1200
48820,TRIUMPH,STREET,TRIPLE,2016,20000,5490,
48825,BMW,R,1250 RT,2019,10000,19490,
48835,BENELLI,BN,125,2018,20000,2090,
48836,KYMCO,[*AJ*] AGILITY,CITY 125,2015,20000,1290,
48837,SUZUKI,V-STROM,650,2017,20000,6790,
48847,KTM,DUKE,125,2021,10000,4290,
48849,BMW,R,1200 R,2008,48500,5990,4500
48850,KYMCO,AK,550,2020,10000,6990,
48851,HARLEY DAVIDSON,SPORTSTER,FORTY EIGHT 1200,2010,10000,10290,
48854,DUCATI,SCRAMBLER,DESERT,2019,10000,9990,
48855,KAWASAKI,VERSYS,650,2019,20000,6390,
48861,HONDA,DYLAN,125,2007,20000,1390,
48863,SUZUKI,GSR,600,2007,50000,2490,
48864,PEUGEOT,SPEEDFIGHT,100,2018,10000,1790,
48866,HONDA,CB,500 X,2019,20000,5590,
48870,SUZUKI,GSX,R 750,2014,60000,7590,
48872,YAMAHA,[*AJ*] FZ6,N,2005,50000,2590,
48885,YAMAHA,YZF,R 125,2010,10000,2590,1400
48888,KEEWAY,RKS,125,2014,10000,1390,
48889,KAWASAKI,VERSYS,650,2018,20000,6390,
48897,HONDA,X-ADV,750,2019,30000,7990,
48898,BMW,F,750 GS,2018,10000,9390,
48900,PIAGGIO,MP3,500,2016,20000,5690,
48908,BMW,C,EVOLUTION,2019,20000,9790,
48910,KTM,DUKE,890,2021,10000,8390,
48921,HARLEY DAVIDSON,SPORTSTER,883 IRON,2018,30000,9490,8300
48923,KTM,SUPER DUKE,1290,2020,50000,10790,
48928,HARLEY DAVIDSON,SOFTAIL,HERYTAGE SOFTAIL CLASSIC,2015,40000,14990,
48930,SUZUKI,BANDIT,650,2006,60000,1890,
48931,DUCATI,HYPERMOTARD,950,2020,10000,11290,
48932,PIAGGIO,LIBERTY,125,2020,30000,1890,
48936,KTM,EXC,300,2022,10000,7990,
48940,KAWASAKI,ZZR,600,2007,29598,1790,400
48941,Kawasaki,Ninja,H2 SX SE,2018,30000,14990,
48943,PIAGGIO,MP3,300,2018,10000,4990,
48954,BMW,R,1150 R,2005,20000,4890,
48956,KAWASAKI,[*AJ*] ZX,10R,2005,60000,3490,2600
48959,BMW,K,1200 S,2005,80000,3390,
48960,YAMAHA,XVS,650 DRAG STAR CLASSIC,2006,40000,3190,1800
48966,BMW,G,310 GS,2019,10000,4490,
48973,APRILIA,RS,125,2012,20000,2890,
48974,SUZUKI,GLADIUS,650,2010,17400,3590,2300
48976,PEUGEOT,KISBEE,50,2022,10000,1990,
48980,KTM,DUKE,790,2020,1500,7690,6500
48985,HONDA,CBF,600 S,2005,60000,2690,
48990,SUZUKI,GSX,650 F,2005,74064,2900,1500
48995,SUZUKI,GSX,650 F,2008,50000,2990,
48997,HONDA,SH,125,2007,30000,1490,
48999,KTM,RC,125,2017,20000,2890,
49010,KYMCO,ZING II,125,2007,10000,1390,
49012,DAELIM,BESBI,125 CC,2020,10000,1890,
49018,KAWASAKI,Z,125,2021,10000,3890,
49019,KEEWAY,SUPERLIGHT,125,2020,10000,2290,
49023,KAWASAKI,VN,900 CLASSIC,2009,60000,3990,
49026,HONDA,CBF,600 N,2007,80000,1990,
49035,KYMCO,SUPER DINK,125,2010,60000,1090,
49038,PIAGGIO,LIBERTY,125,2005,20000,1090,
49039,KAWASAKI,ER,6N,2012,30000,2790,
49061,KAWASAKI,ZX,10R,2005,50000,3190,
49064,SUZUKI,MARAUDER,125,2006,50000,1290,
49070,BMW,C,600 SPORT,2013,23880,5290,4300
49073,YAMAHA,YZF,R 6,2004,78000,2790,1700
49075,YAMAHA,YBR,125,2009,27576,1190,700
49079,KAWASAKI,Z,900,2019,30000,6490,
49083,YAMAHA,YZF,R1,2005,80000,4090,
49084,YAMAHA,X-MAX,400,2019,10000,5790,
49085,KAWASAKI,Z,800,2017,40000,5690,
49092,HARLEY DAVIDSON,SPORTSTER,1200 CUSTOM,2009,10000,7990,
49096,HONDA,CB,600 F HORNET,2008,60000,2790,
49102,Quadro,Qv3,2018,2019,16304,4790,3600
49108,KYMCO,AGILITY,50,2021,20000,1190,
49111,BMW,F,650 GS,2004,50000,2890,
49116,KTM,SUPER DUKE,1290,2017,30000,11490,10000
49117,KYMCO,AK,550,2020,30000,6890,
49124,YAMAHA,MT,7,2016,20000,4890,
49125,KAWASAKI,Z,1000 SX,2013,80000,4890,
49134,Kinco,K xct,125,2014,40000,1890,
49154,HONDA,CBF,600 N,2007,50000,2890,1800
49158,SYM,CRUISYM,125,2021,10000,2290,
49159,YAMAHA,TRICITY,125,2021,10000,3390,
49164,KYMCO,X CITING,400,2014,20000,2890,
49169,HONDA,CBR,600 RR,2006,40000,3990,
49174,YAMAHA,XT,660 R,2006,30063,3490,2400
49188,HONDA,NC,750X,2016,35500,5490,4000
49194,MOTO GUZZI,V 7,CLASSIC,2014,30000,4990,4100
49195,KTM,RC,390,2014,30000,3290,
49198,HONDA,[*AJ*] CBR,600 F ABS,2012,60000,3790,
49200,SUZUKI,[*AJ*] GSX-S,750Z,2018,20000,6790,
49203,YAMAHA,TRACER,900,2015,43000,7390,6100
49209,YAMAHA,TRICITY,125,2015,50000,1890,
49214,SUZUKI,V-STROM,1000,2015,80000,6590,
49217,PIAGGIO,BEVERLY,350,2012,30000,2890,
49218,KYMCO,SUPER DINK,125,2017,40000,1990,
49228,HONDA,[*AJ*] FORZA,125,2017,30000,3490,
49234,VESPA,GTS,250,2006,30000,2490,
49247,BMW,K,1200 R,2006,60000,4990,
49254,HONDA,CBR,900 RR Fireblade,2003,60000,3590,
49255,KAWASAKI,VULCAN,S,2016,20000,5590,4800
49258,HONDA,SH,300,2015,20000,3490,2600
49267,KAWASAKI,Z,800,2014,10000,5790,
49275,HONDA,SH,125 MODE,2016,10000,2790,
49285,SUZUKI,V-STROM,650,2006,60000,3190,
49288,DAELIM,S3,125 FI,2012,20000,1990,
49290,HONDA,CB,500 X,2021,10000,6290,
49302,HONDA,SH,150,2013,10000,1790,
49303,YAMAHA,FZ6,N,2005,50000,2290,
49304,BENELLI,BN,125,2018,15154,2190,1450
49309,YAMAHA,TRACER,700,2018,16700,6390,5500
49310,YAMAHA,X-ENTER,125,2020,20000,2190,
49312,MACBOR,MONTANA,XR1 125,2019,10000,2790,
49318,YAMAHA,MT,7,2019,20000,5790,
49324,PIAGGIO,BEVERLY,300,2016,30000,2390,
49328,KAWASAKI,Z,750,2010,43000,3590,2600
49337,HARLEY DAVIDSON,SPORTSTER,XL 1200,2006,20000,8290,
49338,HARLEY DAVIDSON,DYNA,SWITCHBACK,2013,10000,13290,
49339,YAMAHA,YZF,R 125,2018,2074,3890,3000
49343,BENELLI,BN,125,2020,9953,2190,1200
49354,YAMAHA,TRACER,700,2016,20000,6290,5600
49373,SYM,[*AJ*] JOYMAX,300 START&STOP ABS,2017,40000,2290,
49374,HONDA,CBR,125 R,2005,30000,1190,
49378,BMW,R,NINET,2019,10000,12990,12000
49383,BENELLI,TRK,502,2021,10000,5090,
49391,SYM,SYMPHONY,125,2018,20000,1490,
49405,KYMCO,X CITING,400 S,2021,10000,4990,
49407,SUZUKI,HAYABUSA,HAYABUSA,2015,40000,8490,
49411,BMW,F,650 GS,2009,80000,4490,3500
49413,HONDA,SH,125,2008,30000,1790,
49414,BMW,F,850 GS,2019,10551,11190,9400
49415,HONDA,NC,750X,2019,30000,6590,
49423,SUZUKI,V-STROM,650,2020,22892,7490,6020
49429,YAMAHA,FJR,1300,2001,60000,3790,
49433,SUZUKI,[*AJ*] GSX,R 600,2010,40000,5190,
49436,Honda,[*AJ*] Crf 1000 adventure Sport,DCT,2019,30000,11790,
49437,SUZUKI,BURGMAN,400,2012,40000,2990,
49451,MOTOR HISPANIA,BOGGA,125,2021,10000,1790,
49464,HONDA,CB,500,2001,50000,1290,
49471,KYMCO,SUPER DINK,350,2020,10000,4990,
49473,BENELLI,LEONCINO,500,2020,10000,4990,
49477,HARLEY DAVIDSON,SPORTSTER,1200 CUSTOM,2009,30000,8590,
49485,SUZUKI,V-STROM,650,2012,80000,4290,
49486,BMW,F,800 R,2017,20000,5990,
49491,YAMAHA,FJR,1300,2007,50000,6690,
49492,KAWASAKI,Z,900,2018,10000,12290,
49493,KAWASAKI,Z,900,2021,1786,8290,7400
49499,YAMAHA,D'ELIGHT,125,2020,10000,2090,
49505,VESPA,LX,50,2011,10000,1190,
49515,YAMAHA,NMAX,125CC,2022,10000,2590,
49520,YAMAHA,MT,7,2019,10000,5890,
49529,KYMCO,K-XCT,125,2016,30000,1990,
49535,KAWASAKI,Z,900,2021,10000,8290,7500
49540,DUCATI,MONSTER,797,2019,23034,6490,5500
49544,TRIUMPH,BONNEVILLE,900,2011,18179,5790,4700
49549,HONDA,CB,1000 R,2010,80000,3690,
49551,Hanway,Furius,50cc,2020,10000,1990,1300
49557,SUZUKI,SV,650,2002,60000,1690,
49563,KTM,RC,390,2021,10000,4990,
49564,HONDA,PCX,125,2020,10000,2790,
49565,KYMCO,SUPER DINK,125,2014,20000,1590,
49567,Hyosung,Aquila,250 i,2009,20000,990,
49568,KYMCO,SUPER DINK,125,2015,20000,1990,
49574,SYM,SYMPHONY,125,2017,23058,1690,1000
49579,SUZUKI,ADRESS,110,2017,20000,1590,
49580,DUCATI,[*AJ*] MONSTER,S2R 800,2006,50000,2990,
49586,KAWASAKI,ZZR,1400,2017,10000,8490,
49587,BMW,[*AJ*] R,1200 GS RALLYE,2019,10000,17590,
49590,HONDA,PASSION,125 IE,2007,20000,1290,850
49591,SYM,GTS,125 EVO,2012,20000,1190,
49596,Royal Alloy,GP 125 S,GP 125 refrigeración líquida,2019,10000,3090,
49598,SUZUKI,BURGMAN,125,2007,40000,1390,600
49599,BMW,F,800 GS,2018,60000,8290,
49605,BMW,R,1150 R,2006,50000,4490,
49606,YAMAHA,MT,3,2017,10000,4190,
49609,SUZUKI,[*AJ*] V-STROM,650,2005,18211,4450,3900
49611,BMW,K,1200 S,2005,80000,3500,
49624,DUCATI,MONSTER 696,NAKED,2008,28000,4190,3200
49629,YAMAHA,TRACER,900,2018,30000,8690,
49631,BMW,K,1600GTL,2021,10000,25990,
49632,FK Motors,Street scrambler,Scrambler,2021,10000,1390,
49644,HONDA,FORZA,250,2009,10000,1790,
49656,YAMAHA,[*AJ*] YZF,R6 R,2006,30000,6390,
49665,HONDA,CBR,600 RR,2007,38000,4890,4000
49675,KYMCO,SUPER DINK,300,2011,20000,2190,
49679,KTM,[*AJ*] DUKE,790,2020,20000,6590,
49680,YAMAHA,[*AJ*] X-MAX,400 ABS,2015,30000,3890,
49683,BMW,C,650 SPORT,2017,30000,5390,
49686,PIAGGIO,LIBERTY,50,2020,10000,1890,1400
49687,YAMAHA,FZ6,N,2009,30000,2490,
49693,SUZUKI,BANDIT,650 S,2006,60000,2190,
49701,BMW,F,700 GS,2013,80000,5790,
49703,KAWASAKI,Z,900,2018,20000,6790,
49706,YAMAHA,YZF,R 6,2005,40000,3990,
49713,SUZUKI,INTRUDER,C 800,2006,60000,3790,
49714,KTM,EXC,450 SIX DAYS,2019,10000,7990,
49720,KAWASAKI,Z,650,2017,10000,4790,
49725,HONDA,CBF,600 S,2009,20000,3490,
49728,BMW,F,700 GS,2013,40000,5690,
49729,SUZUKI,[*AJ*] V-STROM,650 ABS,2013,40000,4990,
49733,PIAGGIO,LIBERTY,125,2010,10000,1490,
49735,SUZUKI,GSX,650 F,2008,30000,3390,
49736,SUZUKI,V-STROM,650,2019,10000,7990,
49741,HONDA,CB,650R,2020,6500,6990,6000
49746,YAMAHA,MAJESTY,400,2009,20000,2990,
49758,DUCATI,SCRAMBLER,ICON,2017,20000,6490,4800
49761,KAWASAKI,ELIMINATOR,125,2006,30000,1390,550
49765,YAMAHA,XJ6,600  DIVERSION S,2011,20000,4890,
49767,HONDA,[*AJ*] CBF,600 S,2004,40000,1990,
49768,SYM,MAXSYM,400,2021,10000,5890,
49783,HONDA,TRANSALP,XL 700 V,2016,40000,4990,
49785,YAMAHA,MAJESTY,125,2014,11922,2290,1500
49788,BMW,G,650 GS,2014,30000,4890,
49797,SUZUKI,GSR,600,2010,30000,2790,
49800,MOTO GUZZI,V 7,CLASSIC,2016,20000,5390,
49802,YAMAHA,X-MAX,125,2020,20000,4090,
49809,KEEWAY,RKS,125,2019,10000,1490,
49813,KAWASAKI,VN,900 CLASSIC,2013,10000,6490,
49817,PIAGGIO,LIBERTY,50,2019,10000,1890,
49818,BMW,F,750 GS,2021,10000,11290,
49819,HARLEY DAVIDSON,TOURING,ROAD KING,2005,30000,11580,10000
49823,SUZUKI,GSX,R 1000,2001,30000,2890,
49824,DAELIM,DAYSTAR,125 FI,2014,20000,1490,
49825,YAMAHA,T-MAX,530,2018,20000,9390,
49832,HONDA,CBF,600 S,2010,40000,3490,
49836,MASH,TWO FIFTY,QM250-2X /250 /1,2017,10000,1490,
49837,KYMCO,[*AJ*] AK,550,2019,30000,5490,
49845,KAWASAKI,ELIMINATOR,125,2006,20000,1790,
49848,SYM,MAXSYM,600,2019,30000,4090,
49853,HONDA,CB,500 X,2015,30000,4290,
49857,KEEWAY,[*AJ*] RKV,125,2015,20000,1390,850
49866,KYMCO,SUPER DINK,300,2011,40000,1990,1300
49869,Honda,Cbr,954rr,2001,50000,3390,
49871,VESPA,GTS,125,2018,10000,3290,
49874,KAWASAKI,VERSYS,650,2010,40000,3990,2800
49879,HONDA,SH,125,2020,20000,2690,
49882,KAWASAKI,Z,650,2019,10000,4890,
49886,PEUGEOT,TWEET,125,2021,10000,1990,
49898,YAMAHA,XVS,1100 DRAG STAR,2008,40000,4990,
49900,SYM,JOYMAX,125,2021,10000,3290,
49910,BMW,[*AJ*] R,850 R,2003,80000,2690,
49919,BMW,C,600 SPORT,2013,60000,3890,
49921,BMW,F,800 GS,2011,60000,6490,
49922,KEEWAY,VIESTE,125,2020,10000,2390,
49923,KAWASAKI,ER,6N,2014,30000,3990,
49925,SUZUKI,BURGMAN,125,2020,10000,3190,
49927,SUZUKI,V-STROM,650,2009,80000,3890,2500
49928,DUCATI,MONSTER,S2R 800,2006,30000,3290,
49930,KAWASAKI,Z,900,2021,10000,8290,
49931,PIAGGIO,MEDLEY,125,2018,10000,2490,
49932,DUCATI,SUPERSPORT,S,2021,8500,13790,12100
49933,YAMAHA,TENERE,700,2021,1548,10590,8500
49934,YAMAHA,TRACER,900,2022,10000,11490,
49941,KAWASAKI,Z,650,2021,10000,5890,
49942,BMW,K,1200 GT,2006,50000,6390,
49943,HONDA,CBR,600 RR,2006,40000,3390,2400
49946,SUZUKI,BANDIT,650,2007,80000,1790,
49950,BMW,F,800 ST,2009,60000,3990,
49956,HARLEY DAVIDSON,SPORTSTER,FORTY EIGHT 1200,2018,5700,12790,11000
49957,HONDA,CBF,600 S,2008,40000,2990,
49958,Can am,Ryker,Rally,2021,10000,12900,
49961,KYMCO,AK,550,2019,30000,6190,5200
49972,YAMAHA,X-MAX,125,2022,10000,4490,
49973,KAWASAKI,Z,650,2018,10000,4990,
49977,YAMAHA,[*AJ*] MT,09 SP,2020,20000,8990,
49980,SUZUKI,INTRUDER,C 800,2010,30000,4990,
49982,HARLEY DAVIDSON,SPORTSTER,1200 SPORT,2008,20000,5590,
49983,KYMCO,[*AJ*] SUPER DINK,300 I,2010,30000,1790,
49984,VESPA,PRIMAVERA,50,2017,10000,1890,
49987,YAMAHA,[*AJ*] T-MAX,530 ABS,2019,20000,9490,
49991,KTM,ADVENTURE,390,2021,10000,5590,
49993,KAWASAKI,NINJA,ZX 10R ABS,2019,18575,13890,12000
50000,KTM,ADVENTURE,1050,2016,40000,8590,
50007,HONDA,CBR,600 RR,2007,50000,3390,
50012,KEEWAY,RKV,125,2014,10000,1390,
50017,HONDA,CMX,500 REBEL,2018,30000,4690,
50018,YAMAHA,YZF,R 6,2007,50000,5390,
50019,KYMCO,K-XCT,125,2015,10000,2490,
50027,HARLEY DAVIDSON,TOURING,ELECTRA GILDE ULTRA CLASSIC,2006,86700,15590,13500
50033,PEUGEOT,TWEET,50,2021,1500,1990,1000
50035,KTM,EXC,250 F,2018,10000,6550,
50038,SUZUKI,GSX,R 600,2009,50000,4390,
50041,SYM,JET,125,2019,10000,2000,
50051,SUZUKI,INTRUDER,125,2007,10000,2190,
50052,BETA,RR,350 4T,2020,10000,6790,
50059,BMW,C,650 GT,2020,10000,9290,
50061,HONDA,[*AJ*] PAN-EUROPEAN,ST 1300,2004,80000,4590,
50064,YAMAHA,FZ6,N,2006,50000,2590,
50071,BMW,F,800 ST,2010,20000,4290,
50074,HARLEY DAVIDSON,SPORTSTER,883,2004,50000,5490,
50076,KAWASAKI,ZX,6R,2007,50000,4090,
50085,KAWASAKI,ER,6N,2012,50000,3190,
50096,KTM,DUKE,125,2021,10000,4190,
50100,YAMAHA,NMAX,125CC,2020,10000,2690,
50103,BMW,F,800 ST,2006,80000,2190,
50105,BMW,F,900 R,2021,20000,8990,
50112,SYM,CRUISYM,125,2020,10000,3390,
50117,KEEWAY,RKV,125,2016,10000,1590,
50118,KYMCO,[*AJ*] AK,550,2019,20000,6590,
50120,YAMAHA,TRICITY,300,2021,10000,7390,
50123,PIAGGIO,BEVERLY,400,2009,10000,2590,
50129,BMW,F,800 R,2019,10000,6990,
50132,BMW,F,800 R,2019,20000,6790,
50133,YAMAHA,T-MAX,500,2008,20000,3990,
50134,YAMAHA,TENERE,700,2020,1000,10490,9000
50135,HONDA,SH,125,2007,34000,1390,400
50136,YAMAHA,FZ6,N,2008,50000,3190,
50140,YAMAHA,TRACER,900,2019,31600,9490,8300
50148,APRILIA,SR,50,2019,10000,1490,
50149,BMW,R,1200 GS ADVENTURE,2006,50000,9990,
50153,HONDA,[*AJ*] FORZA,125,2019,20000,3490,
50154,YAMAHA,X-MAX,400,2015,20000,4190,
50158,HONDA,CBF,125,2021,10000,2290,
50171,SUZUKI,V-STROM,650,2007,60000,3990,
50177,HONDA,FORZA,125,2022,10000,4490,
50178,YAMAHA,TENERE,700,2020,3500,9990,8700
50179,KAWASAKI,NINJA,ZX 6R,2006,80000,3290,
50183,KAWASAKI,VERSYS,650,2006,50000,2990,
50185,Suzuki,Bandit,600 f,2004,50000,1990,
50186,HONDA,CB,500 F,2014,50000,3490,
50192,KYMCO,SUPER DINK,125,2018,10000,2790,
50197,BMW,[*AJ*] K,1200 GT,2009,80000,7690,
50200,KAWASAKI,[*AJ*] VERSYS,1000,2018,60000,8590,
50208,YAMAHA,[*AJ*] YZF,R 125,2018,10000,3890,
50218,SYM,FIDLE II,125 S,2013,20000,1190,
50219,HONDA,CB,125 R,2020,10000,3790,
50223,HONDA,INTEGRA,INTEGRA,2019,20000,7190,
50225,APRILIA,COMPAY,50 CUSTOM,2009,10000,1190,
50230,KAWASAKI,Z,125,2019,10000,3290,
50234,HONDA,VARADERO,XL 125,2006,30000,2290,1500
50236,SUZUKI,GSR,600,2010,30000,2990,
50243,DUCATI,MONSTER,797,2018,20000,6390,
50246,BMW,C,600 SPORT,2013,43497,4790,3800
50258,KYMCO,[*AJ*] AGILITY,CITY 125,2015,20000,1290,
50261,YAMAHA,T-MAX,500,2009,60000,4690,
50263,HONDA,GOLDWING,GOLDWING,2008,50000,13990,
50265,BMW,R,1200 R,2008,40000,6190,
50270,KAWASAKI,Z,900,2019,10000,6790,
50273,BENELLI,TRK,502,2017,20000,4290,
50275,HONDA,SH,125,2015,40000,1790,
50276,PEUGEOT,KISBEE,50,2019,4649,1790,700
50279,HONDA,[*AJ*] CB,650F,2016,30000,5690,
50280,YAMAHA,TRACER,900,2019,10000,8790,
50285,HONDA,CB,500 X,2016,40000,4490,
50287,HONDA,CB,600 F HORNET,2008,20000,3590,
50289,KTM,DUKE,125,2008,21156,2590,1500
50292,BMW,F,650 GS,2006,50000,3190,
50293,KYMCO,GRAND DINK,125,2018,10000,2490,
50294,HUSQVARNA,SVARTPILEN,701,2019,10000,6190,
50303,SYM,[*AJ*] SYMPHONY,125 SR,2015,30000,1190,
50311,YAMAHA,MT,125,2020,10000,4690,
50314,KYMCO,SUPER DINK,300,2010,30000,2190,
50317,SYM,JOYMAX,300,2013,30000,2290,
50319,YAMAHA,FZ6,N,2007,40000,2690,
50321,SUZUKI,BANDIT,650 S,2006,34129,3190,2000
50329,BMW,F,800 GT,2018,28457,7190,6000
50333,PIAGGIO,MP3,300,2016,17580,4290,3100
50343,YAMAHA,T-MAX,500,2007,50000,3290,
50346,KEEWAY,SUPERLIGHT,125,2021,10000,1990,
50347,HONDA,DEAUVILLE,NT 700,2007,80000,3190,
50365,HONDA,CB,500 X,2014,80000,3590,
50372,SUZUKI,GSX,R 600,2007,30000,4790,
50377,BENELLI,TRK,502,2021,10000,5590,
50383,BETA,RR,T 50X SERIES,2018,10000,2990,
50397,SUZUKI,GSX,650 F,2010,50000,3490,
50399,HONDA,FORZA,125,2019,20000,3790,
50404,MOTO GUZZI,V 7,CLASSIC,2019,10000,6990,
50405,KEEWAY,MATRIX,125,2018,10000,1490,
50406,BMW,C,400 X,2019,10000,5690,
50409,KAWASAKI,NINJA,400,2018,30000,4590,
50411,KAWASAKI,ER,6N,2008,30000,2990,
50417,YAMAHA,MT,7,2015,20000,4790,
50420,YAMAHA,MT,3,2010,7800,3190,2000
50433,KAWASAKI,VN,900 CLASSIC,2008,30000,4990,
50436,KTM,DUKE,390,2021,10000,5490,
50437,BMW,R,850 R,2005,30000,4990,
50448,SYM,CRUISYM,125,2019,10000,2790,
50449,SUZUKI,BURGMAN,200,2013,40000,1790,
50451,HONDA,CBR,600 RR,2007,60000,4790,
50453,BMW,310,R,2019,40000,2990,
50458,KAWASAKI,ER,6N,2011,52700,3290,2300
50461,KYMCO,SUPER DINK,125,2016,20000,2190,
50464,PEUGEOT,DJANGO,125,2018,10000,2190,
50466,HONDA,CB,125 R,2017,10000,1990,
50473,SUZUKI,GSX,R 600,2006,60000,4290,
50474,BMW,[*AJ*] R,1150 R,2001,80000,4190,
50477,HARLEY DAVIDSON,VRSC,V ROD,2015,17700,15590,10000
50481,HARLEY DAVIDSON,SPORTSTER,883 LOW,1999,50000,4990,
50482,HONDA,SH,300,2018,20000,4290,
50484,KYMCO,PEOPLE,125,2019,2248,2290,1300
50485,HONDA,CBF,600 S,2008,40000,3290,
50487,HARLEY DAVIDSON,[*AJ*] VRSC,STREET ROD,2020,10000,6990,
50494,YAMAHA,XJ6,600 DIVERSION N,2013,20000,3990,
50495,Honda,Sh,125mode,2021,877,2690,1800
50497,YAMAHA,V-MAX,V-MAX,2017,80000,2990,
50508,YAMAHA,FZ1,S,2006,60000,3990,
50509,SYM,SYMPHONY,125,2016,10000,1390,
50520,HARLEY DAVIDSON,SPORTSTER,883 CUSTOM,2008,30000,6590,
50521,YAMAHA,NMAX,125CC,2021,10000,2990,
50522,BMW,F,800 S,2008,50000,2690,
50529,SYM,JOYMAX,125,2022,10000,3990,
50532,YAMAHA,FZ6,S,2004,22323,2490,1500
50535,PIAGGIO,X 7,250,2008,50000,1390,
50547,DUCATI,MONSTER,821,2018,20000,7390,
50550,YAMAHA,T-MAX,530,2017,50000,7990,
50551,HARLEY DAVIDSON,SPORTSTER,883 IRON,2008,30000,6790,5500
50557,SUZUKI,SV,650,2016,28226,4290,3500
50559,YAMAHA,T-MAX,500,2006,80000,2990,
50563,TRIUMPH,STREET,TRIPLE,2014,50000,4490,
50569,SYM,FIDLE II,125,2020,10000,1890,
50572,Zontes,T-310,2020,2020,20000,3390,
50574,MOTO GUZZI,V 7,CLASSIC,2017,10000,6490,
50575,BMW,R,1200 GS,2013,60000,10990,
50584,HONDA,SH,300,2010,50000,2190,
50586,KYMCO,[*AJ*] XCITING,400 ABS,2015,40000,3190,
50587,HARLEY DAVIDSON,SPORTSTER,883 R,2009,20000,7790,
50590,BMW,R,1200 GS ADVENTURE,2018,10000,18990,
50591,YAMAHA,TRICITY,300,2021,465,7790,6800
50594,SYM,JOYMAX,125,2017,10000,2890,
50595,SUZUKI,GSX,R 1000,2004,60000,3990,
50596,DUCATI,MONSTER,821,2020,10000,8690,
